text,solution
"After these words he was about to slip into his hut again, but the tailor held him so tightly by the corner of his coat, and pleaded so piteously, that the old man, who was not so ill-natured as he wished to appear, was at last softened, and took him into the hut with him where he gave him something to eat, and then pointed out to him a very good bed in a corner.",sadness
"The weary tailor needed no rocking; but slept sweetly till morning, but even then would not have thought of getting up, if he had not been aroused by a great noise.",joy
A violent sound of screaming and roaring forced its way through the thin walls of the hut.,neutral
"The tailor, full of unwonted courage, jumped up, put his clothes on in haste, and hurried out.",joy
"Then close by the hut, he saw a great black bull and a beautiful stag, which were just preparing for a violent struggle.",neutral
"They rushed at each other with such extreme rage that the ground shook with their trampling, and the air resounded with their cries.",anger
"For a long time it was uncertain which of the two would gain the victory; at length the stag thrust his horns into his adversary""s body, whereupon the bull fell to the earth with a terrific roar, and was thoroughly despatched by a few strokes from the stag.",neutral
"The tailor, who had watched the fight with astonishment, was still standing there motionless, when the stag in full career bounded up to him, and before he could escape, caught him up on his great horns.",surprise
"He had not much time to collect his thoughts, for it went in a swift race over stock and stone, mountain and valley, wood and meadow.",neutral
"He held with both hands to the tops of the horns, and resigned himself to his fate.",sadness
"It seemed, however, to him just as if he were flying away.",neutral
"At length the stag stopped in front of a wall of rock, and gently let the tailor down.",neutral
"The tailor, more dead than alive, required a longer time than that to come to himself.",neutral
"When he had in some degree recovered, the stag, which had remained standing by him, pushed its horns with such force against a door which was in the rock, that it sprang open.",neutral
"Flames of fire shot forth, after which followed a great smoke, which hid the stag from his sight.",neutral
"The tailor did not know what to do, or whither to turn, in order to get out of this desert and back to human beings again.",neutral
"Whilst he was standing thus undecided, a voice sounded out of the rock, which cried to him, ""Enter without fear, no evil shall befall you thee.""",fear
"He hesitated, but driven by a mysterious force, he obeyed the voice and went through the iron-door into a large spacious hall, whose ceiling, walls and floor were made of shining polished square stones, on each of which were cut letters which were unknown to him.",neutral
"He looked at everything full of admiration, and was on the point of going out again, when he once more heard the voice which said to him, ""Step on the stone which lies in the middle of the hall, and great good fortune awaits thee.""",joy
His courage had already grown so great that he obeyed the order.,neutral
"The stone began to give way under his feet, and sank slowly down into the depths.",neutral
"When it was once more firm, and the tailor looked round, he found himself in a hall which in size resembled the former.",neutral
"Here, however, there was more to look at and to admire.",neutral
"Hollow places were cut in the walls, in which stood vases of transparent glass which were filled with colored spirit or with a bluish vapour.",neutral
"On the floor of the hall two great glass chests stood opposite to each other, which at once excited his curiosity.",joy
"When he went to one of them he saw inside it a handsome structure like a castle surrounded by farm-buildings, stables and barns, and a quantity of other good things.",neutral
"Everything was small, but exceedingly carefully and delicately made, and seemed to be cut out by a dexterous hand with the greatest exactitude.",neutral
