text,solution
no?,5
"first all, ass.",6
"well then, it?!",5
"wait minute, hold it. johnson! come moment?",6
i'm hamilton!,6
"he's good rear things, bring too.",6
"umm, great wine.",0
"it’s france…in europe…western europe. y’know umm, years ago actually backpacking across western europe.",6
really?,5
"uh-hmm—wait! gets better. um, yeah barcelona.",0
studied year barcelona.,6
"anyway, umm um, hiking",6
love hiking!,0
oh that’s great! hiking along foothills mount tibidaybo,0
"so? congratulations two, didn’t even know got married.",5
oh we-we didn’t.,0
no-no.,2
what?!,5
"um uh…we’re-we’re baby together uh, uh that’s all.",6
why?!!,5
"uh well umm…we’re place, y’know? we’re excited this.",6
oh. well shut up.,6
tell how.,6
"uh-oh, feel another one coming.",2
"let go, ross.",6
"yeah, well, know chi chi.",6
promise?,6
chandler? promise good?,6
"come in, filter-tipped little buddy stay outside!",0
"hey, pheebs.",6
dear ms. buffay.,6
thank calling attention error.,6
credited account five hundred dollars.,6
"we're sorry inconvenience, hope accept this- -",6
"oh god, honey meant together. copies",6
"honey, yours.",6
hey! great advice joey thing!,0
yeah? work problem?,6
oh perfect! mean really felt like friend again.,0
problem tell had?,6
"oh that’s important. point is, really—i think everything’s gonna okay.",6
"okay, i’ve got ones, wanna put panties?",6
"thanks, mom!",4
"ha-ha, it’s baby, ha-ha-ha!",3
"good, good.",0
"really, really enjoyed it. exotic.",0
"well, checked messages joshua didn’t call.",1
mean you’d think he’d worried showing club.,1
"ugh, know makes much worse, ross happy vermont!",1
come on! look are!!,0
"get sec, another round daiquiris.",6
"remember, virgin please.",6
oh! don’t let leave without getting name carpet guy.,6
"ahh, come on! y’know what—y’know what, think i’m gonna go home call kathy.",6
"well, think help.",6
no!,3
test!,2
couple hours i’m gonna get really drunk wanna call kathy guys gonna stop me!,2
"that, i’m gonna get drunk, i’m gonna wanna call janice",2
should! she?,5
ohhh!!,3
think somebody needs another lap dance.,0
"right, definitely taste nutmeg.",6
do?,5
"don’t? well, that’s difference professional layman.",5
arrogance.,3
hey.,6
hey! sailing?,0
wow thanks!,0
joe?,2
yeah!,0
"uh, you’ve lot sex right?",6
"when? today? some, lot.",5
"well, it’s reason i’m asking kind eh, uh, unable to—i mean really wanted to, couldn’t….",2
"huh—hmm, there-there incident.",2
"don’t worry man, happens.",6
it’s happened you?,5
yeah! once.,6
"well, what’d do?",5
anyway.,6
‘sup? ‘sup dude?,6
"take whatever want, please don’t hurt me.",2
you’re playing little,6
"yes, scale 1 10, 10 dumbest person look, definitely 19.",4
"come man, really old?!",5
"young! you’re man-child okay?! go get changed everybody’s ready please, oh please, keep underwear!",4
knew it?,5
"okay, well ross, really about?",5
"look, home want able come go whenever want!",3
"okay, find someplace else rest appointments. don’t know big deal is!",3
"big deal don’t want naked, greasy strangers apartment want kick back puzzle—beer! cold beer.",4
"okay, look, he's gonna hurt them, right?",6
always bring here?,3
wanna leave alone.,6
alright?,6
we- first fight morning.,6
think working late.,6
"said things mean, he- threw faeces...",6
"y'know, gonna work late, could look you.",6
"oh, that'd great!",0
"okay, do, make sure seems like see him, okay, like favour me.",6
"okay, asks, i'm going lie.",6
check out.,6
says there’s place go rent videos museums!,5
"""it’s almost good there.""",6
it’s better! can’t go museum underwear!,0
oh-ho! bet british version gooooood!,0
"uh, may help you?",6
"yeah, talked phone, i’m lady got stuck racecar bed.",6
"look, it’s like told you, there’s nothing do. signed it, monica velula geller.",6
"right, jester man, look wanna see king.",6
nobody sees king!,3
"oh-ho-kay, i’m talking king.",6
hey! can’t go back there!,5
oh god.,5
"so, must kinda neat ya, huh?",6
"mean, dad tells get couple days school, you, ah, don’t sell cookies anymore.",6
"well, kinda wanted sell cookies. girl sells wins trip spacecamp, gets sit",1
"wow, ah, really like space stuff, huh?",5
yeah.,6
"dad says spend much time helping clean apartments, daydreaming outer space, he’d able afford trip taj mahal.",6
think would clean whole lot apartments go way india.,6
"no. one atlantic city, dad loves slots. says he’s gonna double college money grandma left me.",1
"oh, um, don’t know that’s good idea.",0
"oh. look, friends, won’t grope you. promise.",6
"no, think it’s soon.",0
"it’s soon, lunch eleven.",6
invented game cups way give joey money.,6
want money back.,5
exactly.,6
"chandler, kind idiot take for?",0
it’s real game! made up!,3
"i’m sorry lost money, fair square.",0
know.,6
see sheet.,6
"yeah, yeah, that's her.",6
y'know what?,6
"matter, i'm never gonna get meet anyway.",1
why?,6
"impossible find apartment! lives like hot girl parallel universe, something.",1
"talking about? obviously lives second floor, seventh apartment left!",5
no. no. no. lives,6
"no, first two windows, that's lobby.",6
"y'know one there, that's stairway.",6
counting wrong.,6
"monica, betting apartment, don’t know this.",2
"rachel, missed one question whole game. game! look hand.",0
why? answers written there?,5
"no! steady rock! now, me.",6
"right, let’s it.",2
"right, gentlemen, you’re first.",6
okay.,6
okay.,6
30 seconds. lightning round begins—stop —now. monica’s nickname field hockey goalie?,6
big fat goalie.,6
correct. rachel claims,6
dangerous liaisons,6
correct. actual favorite movie is...,6
weekend bernie’s,6
"well, look, don’t just, don’t phase two strip club thing us.",6
"yeah, come on, guys!",0
can’t.,0
"don’t want guys, you’d hairy wouldn’t live long.",4
"y’know you, stop wuss get come us watch naked girls dance around!!",3
okay.,6
i’m sorry.,1
"y'know what, realised, last year i’ve gone two guys, richard julio.",5
"gotta help here, gotta set up, gotta get back game.",2
"well, shouldn’t problem. mean work fashion meet eligible straight men.",6
"pete, get something else?",6
"yeah, slice cheesecake and-and date you’re given’ ‘em out.",6
haven’t covered topic?,6
"hmm, come on, said you….",6
"aww, reason want go blond wig, big boobs, fact serve food.",0
"well, true, i’d dating aunt ruth.",0
two times went plain awkward.,4
"come on, think go me, don’t you?",6
"well, mean, sure want go her?",6
"mean ain’t pretty picture morning, y’know mean.",4
"wig disarray, boobs flung night stand, y'know.",4
"mean really, think it.",6
"ho-ho, will.",6
believe read somewhere!,5
"funny, physically impossible!",3
okay?,3
depending species i'd six foot long...,3
funny!,3
respectfully disagree.,6
can't believe put alumni page!,3
cares? nobody reads things,6
better hope read put page today.,3
page.,6
oh oh oh! respectfully disagree!!,3
know miss too. can't wait see you. love you. bye.,0
"okay, here? rocks?",5
"no-no, collection fossil samples.",6
"so, rocks.",4
"i'm really gonna miss apartment. y'know, ben-ben took first steps right there.",1
"ohh. hey, remember ran thing kinda knocked little?",0
"loved place! tell truth, wish move.",0
"uhh, saying entirely happy this?",5
"well, mean uh, emily gave choice",1
why?,6
"hey, guys! look found giiiiiiift shop. get up! get up! get up!",0
"left bra drying shower rod, don’t think son think it’s horribly traumatised?",0
"hey, mommy wife, daddy bra.",6
"ohh, it’s time go.",6
"oh, no-no-no, see, that-that clock’s little fast, uh, 17 minutes.",6
"huh, 17 minutes?",6
twice?,6
well that’s ambitious.,6
"hey, uh, ignore that.",6
that’s carol son!,5
"morning’s here! sunshine here! sky clear, morning’s here! morning’s here!",0
hey!!,3
oh come on! morning’s here! morning’s here! morning here! sunshine here!,0
kidding? love guy! morning’s here! morning here—,0
stop it! kill you. hate fact room small.,3
"hey, space need. did.",6
"monica, don’t even bed, sleep ball floor!",3
y’know what?,6
i’m sorry. i’m sorry.,1
okay.,6
"see,",6
shut up! place hole!,3
"right buddy, time roll over.",6
no-no!,2
"no, no-n-n-n-no!!",2
going clinic!,4
"you’re going clinic, pyjama store!",4
sheet?,6
yes.,6
"great, let’s begin. how’s pressure?",0
nice! wow phoebe good!,0
"stating obvious, thank you. it’s weird it.",0
no. ooohh,0
"that’s right, enjoy.",6
oh. oh yeah! ohhhhh! ohh! oh yeah!,0
okay.,6
oh god phoebe!! oh that’s it! that’s it! right there! oh! ooooh-oooh-ooooh,0
become drama critic!,0
hurt! plague houses!,1
"way, dumped tonight read review.",1
"oh, classy.",4
"yep! sure know pick ‘em, huh? y'know gave part soap this!",1
"wow! yeah ah, gave job too.",3
really. what?,5
"uh, de-clawing cats.",3
"hey, tell ya what.",6
let walk home.,6
we’ll stop every news stand burn every copy times post.,3
post?,5
"oh, didn’t see post?",5
no. you?,6
no. why?,6
hi joey! here?,0
"uhh, well i’ve got audition street spilled sauce front shirt. got extra one?",6
"yeah, sure. umm…here.",6
great. got anything that’s,4
"yeah, don’t think joe.",6
"right, guess fine.",6
"hey, listen umm, what-what tonight?",6
"nothing, why?",6
would feel taking assistant tag? i’ll pay.,6
"huh, rach got say it’s gonna take lot money go date dude.",4
i’m asking go,6
really? ‘cause could kinda use money.,5
"joey, just-just he-he’s new town know doesn’t guy friends.",6
take like ball game something.,6
i’ll really appreciate it.,6
"yeah, okay.",6
yeah?,5
"sure, problem. ooh—hey, donuts!",0
"problem odour litter box? don’t change kitty, change kitty litter.",6
"sorry, pheebs.",1
yeah. okay?,6
"no! sorry, thought somebody else. hi!",5
"hi. well, look, gonna leave message, isn’t tonight your, big anniversary dinner?",6
"yeah. well, umm.....",1
"rach, okay?",5
"yeah, i’m fine.",1
"wanna talk, mean come over?",6
"no! really, no, please, please, that’s, that’s okay.",1
"right, right, i’m coming over, i’m bringing chinese food.",6
"oh, yeah, i’m not, i’m hungry.",1
it’s me.,6
"oh. okay, bye.",6
"come on, pick up, pick up!",2
hello?,6
transit authority?,6
"yes, hello.",6
"i'm research book, wondering someone might left baby city bus.",6
"hi, here's deal.",6
lost carseat bus today.,6
"white plastic, handle, fits onto stroller.",6
"oh, baby it.",6
wants talk again.,6
hello.,6
i’m sorry i’m little late.,6
whoa,5
"let start uh, introducing myself, professor geller.",6
"sum up, i’m professor geller.",6
"good evening, sir.",6
name ross geller.,6
i'm one people applied apartment.,6
i-i realize competition fierce but—i'm sorry.,6
"i, can't help notice naked applaud you.",0
"man, wish naked.",6
"mean, this-this looks great.",0
god intended it.,6
"okay, tell something never admitted entire friendship!",3
"but, high school made james farrell even knew liked him!",3
"wow, feels good get chest!",0
"okay, go!",3
turn? what-what talking about?,5
"ugh, monica, know chandler.",4
what?!,5
"overheard guys phone day, said, ""i'll tell rachel i'm laundry couple hours.""",6
"said, ""laundry?",6
well. sounds like writing little play rach. wow! let know one turns out.,0
"well, know got freaked hung phone.",3
"well, kept listening, you-you would heard call mr. big……ot.",6
what?!,5
mr. bigot. tells,6
right. telling nothing going chandler.,3
chandler?!,5
"really thought making good point. mean y'know, got cut off.",6
"yeah, what's girl monica?",6
know! come her!,3
right everybody! everybody guess what? convinced paul give us test next week!,0
test?!!,5
come on! tests make us better learners! oh yeah! essay questions!!,0
"okay i’ve got one you, one would rather eat, seeing eye dog talking gorilla?",6
"i’d say…the talking gorilla, least explain you’re making eat him.",6
somebody went college. wow. it? i’m sorry.,5
"okay, hear loud clear. bob stay put.",6
think it’s best sir.,6
really need find someone here.,6
work starting pile up.,6
i’ve got stack documents desk high.,6
"y’know do, toss ‘em shedder claim never got ‘em.",6
that’s good one.,6
guy,6
"yeah, yeah, everybody's here. hey, everybody, say hi julie new mexico.",6
"hi, julie!",0
isn’t national football league.,6
"yes. yes, is, play sundays monday nights.",6
oh shoot! work monday nights.,1
"umm, stuffing amazing. think bring some?",0
"they’re hungry enough, they’ll come in.",6
"hey joey, wanted talk me?",6
"don’t know. uh, got something me?",6
"oh, yeah, rachel.",6
ten. okay. tag there’s thing many women.,6
really?,5
"yeah, you!",0
"oh, danielle! expecting machine... give call get chance. bye-bye. oh god!",5
that's,6
"hey, i've honing!",3
dishes?,6
"oh, uh..",2
want think might restaurant.. y'know?,2
"might kind life, like sitting around honing past hours.",3
"look look! he's again, guy telescope!",5
oh god! go away! stop looking here!,3
"great, he's waving back.",4
"man, gotta something guy.",4
"morning, caught looking apartment.",4
creeps out!,3
feel like can't stuff!,3
kinda stuff?,0
"grow up? i'm talking sexy stuff, but, like, i'm cooking naked.",4
cook naked?,5
"yeah, toast, oatmeal... nothing spatters.",6
looking for? know that.,5
y'know say watched pot never beeps.,6
"it’s y'know, couple hours, hasn’t called. even care, y'know.",1
phoebe don’t call her? obviously want to.,6
think know well.,3
"well, don’t ‘cha wanna?",6
yeah.,6
"okay, well know you.",6
that’s said.,6
well so?,6
can’t.,1
can’t.,1
"dumped me, mean totally trusted one day ‘okay, bye pheebs’ gone.",1
"y'know saddest part is, playing together, like fun i’ve ever like lives.",1
"ok, bye. well, monica's coming, gonna rachel.",6
"oh. well, hold camper, sure thought thing through?",6
laundry. thinking minimal.,6
"rachel, two you? date. going date.",0
nuh-uh.,2
yuh-huh.,0
"what're saying here? shave again, pick wine, what?",5
"well, may wanna rethink dirty underwear.",4
basically first time gonna see underwear—you want dirty?,5
no.,6
"oh, uh, fabric softener?",6
"ok, ok, wrong",3
"ok, table, buy new one?",3
that's rule.,6
"rule? there's rule, anything, owe table!",3
how'd get that?,3
"well, believe piece furniture fine little breakfast adventure angela delvecchio",3
knew that?,5
"well, let's say impressions made butter left little imagination.",4
"ok, ok, split it?",6
"mean, like, buy together?",6
yeah,6
think we're ready something like that?,6
not?,6
"well, pretty big commitment, mean, one us wants move out?",6
"why, moving out?",5
i'm moving out.,6
tell moving right,2
"yeah, yeah, last roommate kip...",6
"aw, know kip!",3
"bought hibachi together, ran got married, things got pretty ugly.",3
"well, let ask something, kip better roommate me?",1
