text,solution
yeah that! know hate practical jokes! they’re mean they’re stupid and-and don’t want son learning them!,3
"yeah, yeah got that.",6
that’s crazy.,5
weekend bernie’s,6
what?,5
"stand review, know food wasn’t it.",4
"well, can't give massage, licence revoked again!",1
what-what?,5
bye guys.,6
no.,6
tulsa italy—please don’t make go there!,2
"monica, brought places?!",5
"ross geller, know name? it’s uh—wait! write this?",5
"uh fellas,",6
"so, um... paolo come from?",6
"belly-button ring? oh, muhawa!",0
"y'know, know ever looked term goofing around dictionary… well, have, technical definition is, two friends care lot amazing sex wanna spend time together.",6
"hey chandler, here?",5
"although, don’t feel like can’t visit.",6
right?,6
oh great! might actually get play ben's dad!,0
okay.,6
"yeah, well, kinda not.",4
"ohh, let see it! let see hand!",5
naked one scene.,6
"well, sorta stupid thing last night.",6
yeah...,6
think beautiful table i've ever seen.,0
"okay. phoebe, i-i think ross right. gonna do?",1
"chloe, switch me, there’s guys got crush you.",6
"oh, okay, i'm another one!",2
okay.,6
might wanna try joseph.,6
okay?,6
"umm, well would say a, tragic love story.",6
oh thanks. don’t like,6
"well, ready try anything.",6
writing?,6
"ooh, nice little sink here...",0
"c'mon, mom!",3
"the, lilies, and-and song, stars!",0
"ooh, remember time uh, pinned tickled ‘til cried?",0
y'know guys lot supportive wanted make denim furniture.,0
look this!,0
that’s makes easy 80% happy monica chandler!,0
okay—oop! late! i’m leaving! come chandler let’s go!,3
"i, we're interfacing.",6
sandwich?!!!,3
guys always hanging apartment!,3
"umm, okay, okay, look.",6
friend’s name joey.,6
ask today.,6
it’s-it’s like saying ursula making love thought you—yeah weird.,1
can’t get girlfriend age?,3
wow! whoa-whoa what’s covers?,5
"breathe, breathe, breathe.",6
no.,6
"ooh, nice.",0
i’ll it.,6
"might kind life, like sitting around honing past hours.",3
"y'know, um, i...",6
right.,6
"yay, okay!",0
"end end, tall like pancakes?",6
"yes, did. thank much, excellent.",0
"look, know things little tight since janine moved out.",1
"ross rachel kiss, ross choose rachel bald girl don’t know happened either...",6
yeah!,0
"i—rachel, can’t go! ross loves emily!",2
no.,6
"816, thank you!",0
hey mon!,0
ball? ball.,3
hey! you’re good dancer!,5
"okay umm, week that?",0
"ow!-ow!-ow! ow! ow! ow! ow! ow! ow! y'know, ow!",3
come on! tests make us better learners! oh yeah! essay questions!!,0
they’re going drinking alot!,3
oh! she’s growing inside you.,6
wedding i’m talking about.,3
"no, no, parents 1 2 friends. small wedding.",6
"okay, obviously don’t know much u.s. government.",6
that's right baby.,0
"talking about?! mindy, guy devil! he's satan smock!",4
"let's get started. five, six, a-five six seven eight...",6
believe guy destined someone else you’re still gonna date him?,5
"what?! wh-, what’s wrong?",2
hurry up.,1
"i’m telling ya, you’re gonna dancing wedding you’re dancing there’s.",0
tell something? too.,3
ok.,6
"monica, let's go. come people, woman labor.",6
why?! can’t marry me?!,5
"you, get shop!",3
right.,6
"y'know could totally sell this. it’d perfect like umm, kitty litter campaign.",6
stupid jane rogers!!,3
just…take this.,6
"wait, second.",6
needy want seem?,6
"can’t tell him, can’t go guy barely know talk his.... stuff.",3
"y’know you, really didn’t take airport.",6
you’re actually going this?,5
"don’t know, mean lot bigger, mean, stronger back then.",0
fine! i’m sorry loss!,3
whoa—hey—wh-wh-what got there? that? pie?,5
"don’t time convince he’s four hours, i’m gonna go see him!",3
course he’s gonna uncle joey!,0
i'd like propose toast.,0
"well, yeah.",6
"i’m sorry, umm, we?",1
"know, grandmother married children don’t things.",1
oh god! go away! stop looking here!,3
oh look! guy's peeing!,5
allowed laugh joke.,3
mean everyone leave!,3
chandler sucks! couldn’t gotten good!,5
seven years.,1
like told did!... pointing irony.,6
oh cool!,0
bye!,6
guess.,6
don’t get it!,5
"so, could get back lecture.",6
"wait, i’m gonna drink somebody’s old coffee.",6
probably?,6
yeah?,6
"so, gonna get together what?",6
"y'know saddest part is, playing together, like fun i’ve ever like lives.",1
"well, y’know it’s none business, aren’t married?",6
oh well.,6
"he's good rear things, bring too.",6
"oh, don’t make one little jokes.",3
"okay, next song’s called: phoebe buffay, say.",6
"no, no, no... why, might get weird everyone else?",6
"ohh, get little luckier.",0
broke arm.,3
"oh. well, i’ll right everyday. 15 yemen road, yemen.",6
ben way cuter kid.,0
"no-no, know that, make enough money second part plan.",6
"hey, hey, ok, right, that's it!",3
think find room liking.,6
purse! shoulder bag.,3
"chandler, call goes pooper.",6
"mean, last year elizabeth now-now kid.",3
guys up?,5
basket top?,6
"rach, really gonna let this?",5
"student, you!",3
that’s regular dry cleaners.,6
"no, circumstances injection, now.",6
"so, stole joke, stole money.",3
and-and-and-and-and toothpicks?,4
huh?,5
you-you…you sex ursula?!,5
wait! you’re going kathy!,5
i’m kidding. i’m getting married july 25,0
"oh, bad it?",1
"musicians, look, go, okay? chairs face way, and… go.",6
rach? doing?,6
"he’s right, even it’s say something complementary.",6
boyfriend really good taste!,0
"oh, well, thanks, but, i'm okay, really.",0
new girlfriend!,5
phoebe.,6
hey! guess got wedding!,0
right.,6
there's forest right outside.,6
"ooh, know, grape five hours ago, i'd better split you.",6
"what, think hear sounds there?",0
whoa what?,5
would guys turned free porn.,6
hi!,6
"okay! feel free look, i’m telling contracts desk.",3
"yeah. she—well, she’s one crazy lady?",5
hey guys!,6
wh-what?! why?!,5
no.,6
"wasn’t list, hopefully you’ll think it’s really fun.",6
"uh, pheebs, mom...",6
oh wait! can't one rachel's talking about. even know happened. one it?,6
"yeah, tell ross love him.",6
"almost! first, gotta start.",6
"guess who's here. toughest guy toy land, ben. 'a real american hero. i'm",6
expecting.,5
"well, i’m going go new apartment now. ehh!",0
oh yes!,3
": toby... oh, god's sake, know talking about!",5
jill says vestibule... i'm going vestibule.,6
"wait-wait-wait, you, think, maybe shouldn’t invite her?",2
"hey, little joey's dead, got reason live!",1
fun’s,0
doesn’t say script.,3
"oh, know. y’know, just-just talking getting kinda",6
"know, don’t really take advantage living city.",6
pick one.,6
oh god!,0
every moment precious.,1
relax every muscle body.,6
"okay, much far?",6
"i-i, came fill ice cube trays.",6
"good runnin’ bank today, ah, here’s number, 555-9323. give call. later.",6
"oh, sort happened leave here?",3
"ok, trying turn making mess?",0
"ohh, best!",0
"don’t let worry making trifle worry eating it, alright?",6
little sister dina!,0
where's joey? mom's phone.,6
"wait minute, can’t give her.",6
"eh..., don’t, don’t know.",1
no! no! look that! it’s line ants! they’re working team!,5
"y'know, hey! you’re one ended it, remember?",3
okay man.,6
"oh, that’s okay. way, checking shower massager.",6
okay.,6
okay-okay!,3
"so, really gonna go nurse man?",5
can't wait you!,0
chandler!,5
son!,5
"right, know paolo?",6
"yeah? use that, trick hip, cup, okay! okay!",0
"oh yes, it’s me! sorry!",6
"would go? well, rhyme, liked it.",0
what?,6
"mean offense, guys different.",6
"nothing, um, just, um... roger.",6
problem. cannot wait meet friends.,0
i’ll waiting.,6
"okay i’ve got one you, one would rather eat, seeing eye dog talking gorilla?",6
"yeah-yeah, it’s",6
"guess know that, one two us, though, right?",6
okay that’s fair.,6
could roll top desk comment cards people could say much loved staying here!!,0
it’s joshua.,3
"hey, mommy wife, daddy bra.",6
thank you.,6
see later.,6
oh b-b-but is!,3
that’s all!,1
"he’ll know do? oh god, you’re genius!",0
yeah. that?,6
highly doubt that.,3
"or! or, could go bank, close accounts cut source.",6
"yeah, someplace nice.",6
y’know?,6
sorry!,1
"mean she’s nice woman, way take eight weeks her.",3
tag father! joey knows now?,1
"hey, come now!",3
may come in?,6
"well, i-i said yes.",2
like it!,0
"oh, no, no. meant hypothetically.",6
hello.,6
"larry, okay, can't larry larry health inspector guy?",6
ohh—do think will?!,5
"hey, y’know what?",5
"choose, jackass!",3
"now, maybe would problem wasn’t joshua.",6
what?! why?!,5
can’t believe it! what? rachel’s pregnant? who’s father?,5
"lately guys meet seem really nice first, turn biggest jerks.",1
ugh,1
i’m gonna give weeks notice.,1
"yeah, can. will.",6
kidding?!,5
"andy cooper, teaches guitar look ooh, there's nice picture little kid",6
what?!,5
"says time goes on, he's gonna start getting agressive violent.",1
"um, she?",0
know work.,6
"know, names said?",6
"yeah, come on, eat, whatever want. dr. roger got beeped again.",6
"yep, shook it. yeah believe wanted seal deal.",6
every year.,6
"excuse me, pardon me, excuse me, excuse me, sorry. hi.",6
"so, yay!",0
could forget?,5
ow!,3
"joey, don’t count every time kiss.",0
"know, know really like too. we-we can’t date. it’s rules. it’s forbidden.",6
"yeah, know. ridiculous! can't see either.",6
"hi. well, look, gonna leave message, isn’t tonight your, big anniversary dinner?",6
"well turns ah, wants get back together me.",6
"it’s uh, right there.",6
i’m gonna work that.,6
"but, we're roommates huge mistake us continue road.",6
"that's okay, problem.",6
happy?! i’m supposed vic? happy?,3
"hello, susan. good shake. good shake. so, uh, we're waiting for...?",3
really?,5
alex trebek?,6
"oh ross, great. [she playfully rubs head gets up]",0
yes.,6
"okay, see, see, everyone else happy she’s done.",3
guess didn’t really think it.,6
"umm, jo’s girl, it’s short josephine.",6
"well, i’m bed!",6
"hey, y’know nickname never caught on? ross-a-tron!",0
"oh, really?!",5
take walk fifth saint patrick's cathedral there's great little pastry shop she'd love.,0
"yes, supportive.",6
"yeah, still feelings me.",1
"oh, y-yeah, so, you-you love me!",5
"yeah, said okay thought weird bald chick. mean, y'know, girl hair got",3
"oh yeah, dana keystone. movement class.",6
"well, you’re amazing.",0
i’m like one talked it.,0
"oh, rachel.",6
sister? sister's asleep couch? ohhh! saw,5
thinking. busy fallin'...,0
hi!,0
hi.,6
apparently howie’s editing now.,6
ross! neighbors ate candy!!,0
"then, one thing led another and, knew it, were...shopping.",6
went ross’s!,6
"no-no, no! move table room, yeah! 'cause boxes. come on!",6
"look, want get back ross, you.",6
good time.,6
"how-how you, mom?",1
"took long figure out, huh?",5
i’m-i’m-i’m hoping uterus next nine months.,0
left guitar apartment.,1
ohh! made up!,5
can’t believe this!,1
"ok, need lie down.",5
hey!,3
"well, it, like, little annoying, like phoebe chews hair?",6
isn’t right.,6
what?,5
"y’know uh, actually i-i-i get going.",3
"well, tell me.",6
"y’know, give flower.",6
"uh me? gay? no! no. no, number close friends are.",0
i’m sorry.,1
don’t stop stupid things? wouldn’t apologize.,6
know.,6
"pheebs, guy obsessed sister, god knows long, okay, give something like that.",4
"oh, way.",6
thanks.,6
absolutely!,0
and-and that’s ‘cause it’s right turn on!,3
like it.,0
"well y’know joey, you’re pretty charming guy.",6
"right, see monday.",6
"first all, i’m sorry father yelling you, heard totally held own.",6
that’s funny. it-does hurt? labor hurt?,2
y'know popular opinion today must say.,6
"whatever say, i'll believe ya.",6
joey... switzerland?,6
ready? wrestle!,0
great scene yeah?,0
yeah.,6
"but-but, don’t love this, we’ll place time.",6
answering? least know route we’re on?,3
don’t play oboe!,3
what?!,5
"oh god, stop plan!",3
"yesterday, day before.",6
yeah!,0
"well, she’s town so, there’s gotta something house tells father is.",6
"so, think?",6
"yeah, okay let’s leave two alone.",6
"okay, even actors coming read part!",2
thought many times calling asking out. guess really missed chance.,1
may think i’m sick.,6
cut real piece!,3
making holiday candy neighbors.,6
would baby creep out?,3
thank you.,6
room’s available.,6
"right then, we’ll definite answer monday, think say confidence, you’ll fit well here.",6
no! no! wanna see take-off.,6
oh... milwaukee.,6
"yeah, okay, ease solider!",6
"huh, well, girls satin nighties commercial don’t seem think it’s bad.",6
"hmmm, soup!",0
pushover!,3
what? yeti—i mean danny?,6
"that’s right, love you! and-and i’m gonna play time.",0
woman's,6
huh. sweeping chimney?,0
oh.,6
i’m gonna miss you!,1
hello skidmark.,6
"mrs., mrs. gobb?",6
are!,0
"okay, well ross, really about?",5
"yeah, i-i-i'm that.",0
know make much sense,6
"oh, that's meant!",5
it’s heat. and-and humidity.,6
"well, believe originated here. aroma room.",6
"loves architecture, know do?",6
going do?,2
"he's uh, he's whole place.",6
uh-huh. uh-huh.,6
"oh, looks like mom dad’s house.",6
"but, you’re not, i’d really like ask sometime.",2
got better idea?,6
look this.,6
"what, he's still following her. think still following her?",5
"no, much better job.",6
left shoe here?!,5
i'm dropper!,3
shut-out!!,5
"well, there's kiss forget couple hours, y'know.",0
"yeah, well missy, better glad list laminated.",3
"mean least i’ve seen clothes on, could imagine body like covered boles something.",6
"ohh, well. y'know always together, fact nickname three us.",6
great!,0
that’s monica said.,6
"i'm sorry, can't tell baby wait them.",6
he's probably room!,1
kidding right?,5
defiantly play football often. maybe there’s like league could join something.,6
"plus, i’m doctor, monkey.",6
wow.,5
"oh, unfair?",5
okay?,3
"so, phoebs owes $7.50, monica, owe $10, rachel, owe fifteen big ones.",6
"yes, stay us.",6
"yeah, well came $112, hell, call even 110?",6
hey! how’s pal toby today?,0
"ehh, y'know high school, kinda lose touch. oh yeah! ran richard dorfman.",0
"well, don't, will.",3
sorry. wrong boobies.,1
oh thank god!,0
"wow, easy. now, milk everyday.",5
don’t know rach.,6
what?!,5
"wait! wait! wanna see this. divorce him, half kingdom gonna mine.",0
"yeah that’s true. yeah, love her. always have. child together. right answer.",6
thing hazard! i’m safety conscious.,2
hey!,6
"right, well, right, best oatmeal cookies i've ever had.",5
"you’ve lipstick right. that’s okay, it’s mine, kissed.",6
"oh no, you’ll come.",2
